,X20190815_UWPRQE_COPEPODS_01_ADJNSAF,X20190815_UWPRQE_COPEPODS_02_ADJNSAF,X20190815_UWPRQE_COPEPODS_03_ADJNSAF,X20190815_UWPRQE_COPEPODS_04_ADJNSAF,X20190815_UWPRQE_COPEPODS_05_ADJNSAF,X20190815_UWPRQE_COPEPODS_06_ADJNSAF,X20190815_UWPRQE_COPEPODS_07_ADJNSAF,X20190815_UWPRQE_COPEPODS_08_ADJNSAF,X20190815_UWPRQE_COPEPODS_09_ADJNSAF,X20190815_UWPRQE_COPEPODS_10_ADJNSAF,X20190815_UWPRQE_COPEPODS_11_ADJNSAF,X20190815_UWPRQE_COPEPODS_12_ADJNSAF,X20190815_UWPRQE_COPEPODS_13_ADJNSAF,X20190815_UWPRQE_COPEPODS_14_ADJNSAF,X20190815_UWPRQE_COPEPODS_15_ADJNSAF,X20190815_UWPRQE_COPEPODS_16_ADJNSAF,X20190815_UWPRQE_COPEPODS_17_ADJNSAF,X20190815_UWPRQE_COPEPODS_18_ADJNSAF,X20190815_UWPRQE_COPEPODS_19_ADJNSAF,X20190815_UWPRQE_COPEPODS_20_ADJNSAF,X20190815_UWPRQE_COPEPODS_21_ADJNSAF,X20190815_UWPRQE_COPEPODS_22_ADJNSAF,X20190815_UWPRQE_COPEPODS_23_ADJNSAF,X20190815_UWPRQE_COPEPODS_24_ADJNSAF,X20190815_UWPRQE_COPEPODS_25_ADJNSAF,X20190815_UWPRQE_COPEPODS_26_ADJNSAF,X20190815_UWPRQE_COPEPODS_27_ADJNSAF,X20190815_UWPRQE_COPEPODS_28_ADJNSAF,X20190815_UWPRQE_COPEPODS_29_ADJNSAF,X20190815_UWPRQE_COPEPODS_30_ADJNSAF,X20190815_UWPRQE_COPEPODS_31_ADJNSAF,X20190815_UWPRQE_COPEPODS_32_ADJNSAF,X20190815_UWPRQE_COPEPODS_33_ADJNSAF,X20190815_UWPRQE_COPEPODS_34_ADJNSAF,X20190815_UWPRQE_COPEPODS_35_ADJNSAF,X20190815_UWPRQE_COPEPODS_36_ADJNSAF,X20190815_UWPRQE_COPEPODS_37_ADJNSAF,X20190815_UWPRQE_COPEPODS_38_ADJNSAF,X20190815_UWPRQE_COPEPODS_39_ADJNSAF,X20190815_UWPRQE_COPEPODS_40_ADJNSAF,X20190815_UWPRQE_COPEPODS_41_ADJNSAF,X20190815_UWPRQE_COPEPODS_42_ADJNSAF,X20190815_UWPRQE_COPEPODS_43_ADJNSAF,X20190815_UWPRQE_COPEPODS_44_ADJNSAF,X20190815_UWPRQE_COPEPODS_45_ADJNSAF,X20190815_UWPRQE_COPEPODS_46_ADJNSAF,X20190815_UWPRQE_COPEPODS_47_ADJNSAF,X20190815_UWPRQE_COPEPODS_48_ADJNSAF,X20190815_UWPRQE_COPEPODS_49_ADJNSAF,X20190815_UWPRQE_COPEPODS_50_ADJNSAF,X20190815_UWPRQE_COPEPODS_51_ADJNSAF,X20190815_UWPRQE_COPEPODS_52_ADJNSAF,X20190815_UWPRQE_COPEPODS_53_ADJNSAF,X20190815_UWPRQE_COPEPODS_54_ADJNSAF,X20190815_UWPRQE_COPEPODS_55_ADJNSAF,X20190815_UWPRQE_COPEPODS_56_ADJNSAF,X20190815_UWPRQE_COPEPODS_57_ADJNSAF,X20190815_UWPRQE_COPEPODS_58_ADJNSAF,X20190815_UWPRQE_COPEPODS_59_ADJNSAF,X20190815_UWPRQE_COPEPODS_60_ADJNSAF,X20190815_UWPRQE_COPEPODS_61_ADJNSAF,X20190815_UWPRQE_COPEPODS_62_ADJNSAF,X20190815_UWPRQE_COPEPODS_63_ADJNSAF,X20190815_UWPRQE_COPEPODS_64_ADJNSAF,X20190815_UWPRQE_COPEPODS_65_ADJNSAF,X20190815_UWPRQE_COPEPODS_66_ADJNSAF,X20190815_UWPRQE_COPEPODS_67_ADJNSAF,X20190815_UWPRQE_COPEPODS_68_ADJNSAF,X20190815_UWPRQE_COPEPODS_69_ADJNSAF,X20190815_UWPRQE_COPEPODS_70_ADJNSAF,X20190815_UWPRQE_COPEPODS_71_ADJNSAF,X20190815_UWPRQE_COPEPODS_72_ADJNSAF,X20190815_UWPRQE_COPEPODS_74_ADJNSAF,X20190815_UWPRQE_COPEPODS_75_ADJNSAF,X20190815_UWPRQE_COPEPODS_76_ADJNSAF,X20190815_UWPRQE_COPEPODS_77_ADJNSAF
TRINITY_DN29972_c0_g1_i1|m.22901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4253,0,0,0,0,0,0,0,0,0,0,0,0,2.5803,0,0,0,0,0,2.1399,0,0,0,2.0026,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN29992_c0_g1_i6|m.22926,46.2426,10.5155,22.3073,20.8679,32.7193,0,31.6976,41.7949,19.516,20.2221,36.3564,38.5292,11.662,10.4218,19.8785,32.3757,40.9322,43.715,19.9153,45.9463,32.5703,21.2546,43.0467,29.3892,19.2922,42.6787,21.4182,31.6141,0,20.0832,37.9793,30.0457,30.5089,19.3071,20.2991,0,0,9.9403,29.705,72.1926,9.9962,39.8039,22.1986,49.5267,29.4622,54.2749,48.5022,19.773,0,30.1347,20.3073,9.9126,28.3367,53.1751,18.8547,20.8814,49.3703,41.9801,28.1618,17.6397,0,19.0996,24.9412,33.0164,39.3178,22.8398,38.8028,9.1368,18.9706,24.6549,50.1362,30.7253,33.2134,9.8392,16.3095,18.3569
TRINITY_DN29995_c1_g1_i1|m.22936,0,24.3171,0,8.0428,0,0,0,0,0,0,0,0,0,0,0,8.3188,23.6639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2417,0,0,0,15.2818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN29995_c2_g2_i1|m.22941,32.7773,41.7397,31.6234,47.3325,30.9225,24.1213,41.9396,41.4747,11.0666,5.7335,20.6159,54.6199,0,59.0969,67.6326,6.1196,52.2238,111.5487,0,36.4754,43.0944,18.0786,0,38.8854,16.4094,78.6531,18.2178,71.707,11.7407,45.5527,21.5361,22.7166,0,43.7924,63.3084,34.259,11.8869,33.82,39.3031,52.633,5.6683,50.7843,0,56.1682,5.5689,0,0,44.8492,29.0123,56.9596,51.8185,33.7255,21.4244,54.2753,0,0,27.9954,77.3656,31.9383,20.0051,42.0189,0,0,0,0,0,0,56.9915,21.5145,0,42.6446,29.038,0,11.1586,0,15.6139
TRINITY_DN30000_c0_g1_i1|m.22965,3.587,3.2627,0,0,0,0,0,0,6.0553,3.1372,2.8201,0,0,0,3.0839,0,0,0,3.0896,2.8512,0,0,0,3.0396,2.9929,0,3.3227,0,0,0,0,0,0,0,0,3.1242,0,0,0,0,3.1015,3.0875,0,3.0734,3.0471,0,0,0,3.1749,0,0,0,0,0,5.8501,0,0,0,0,2.7366,0,0,0,0,0,0,0,0,0,0,0,3.1777,0,3.0528,0,0
TRINITY_DN30018_c0_g1_i1|m.23033,4.0164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4571,0,0,0,0,0,3.4348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4183,0,3.1888
TRINITY_DN30019_c0_g1_i1|m.23049,5.0471,9.1817,0,9.1105,4.7615,9.2856,0,4.5617,0,8.8285,0,4.2053,5.0914,0,0,0,4.4675,9.5425,0,0,0,4.6396,0,0,4.2113,9.3163,9.3507,4.6007,0,4.3839,0,4.3724,0,8.4291,0,0,9.1518,0,4.3228,9.0051,8.7283,8.6888,0,0,4.2875,14.2172,0,4.3162,0,0,0,0,4.1237,9.286,0,4.5582,0,0,0,0,4.6215,0,3.6296,3.6036,3.4331,0,3.3881,3.9889,0,7.1758,0,13.414,0,4.2956,0,8.0142
TRINITY_DN30028_c0_g1_i1|m.23087,0,0,0,0,28.3185,0,0,0,8.4455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.391,14.2878,20.4177,13.1785,6.7167,7.9079,0,14.2258,7.2321,8.8642,14.3731,17.0316,21.1738,15.8878
TRINITY_DN30033_c0_g1_i1|m.23081,12.7685,2.9035,6.1595,14.4051,9.0344,5.8728,8.7523,17.3106,10.7775,11.1674,2.5097,2.6597,6.4402,5.7553,10.9777,8.9396,5.6511,9.0529,5.499,2.5373,5.9955,5.8688,5.943,8.1149,7.9904,8.8383,8.871,0,5.717,2.7727,0,11.0616,5.6161,2.6655,0,2.7803,5.7882,5.4894,2.734,8.543,2.7601,5.4953,3.0647,10.9402,2.7117,14.9864,5.357,0,0,5.5472,2.8036,2.737,7.8243,11.7461,10.4123,5.7658,21.8114,8.6936,2.592,4.8707,2.923,7.9106,4.5912,0,0,6.3065,4.2857,0,5.2381,2.2692,2.3073,0,9.1709,2.7168,6.7551,0
TRINITY_DN30042_c1_g1_i1|m.23105,66.0547,64.4793,62.1749,58.1629,69.9163,59.2812,54.4809,55.333,57.1147,52.1357,54.4662,51.0094,45.5059,49.381,54.0201,66.1742,55.6169,47.2139,58.2833,53.7857,52.9549,62.2027,56.9902,57.3394,55.1153,49.0685,47.7574,51.4001,43.2816,60.174,42.3422,53.0374,43.9343,56.5033,50.9198,47.711,46.7415,47.0996,49.6761,51.7409,54.3297,51.3103,52.5911,55.2162,53.376,58.9972,45.9629,55.1113,44.2069,46.1952,56.6003,41.4423,52.6532,45.9449,52.5517,50.9255,53.6658,49.7278,39.2462,50.3943,50.1582,50.5725,45.1854,60.9652,41.6428,49.8661,42.1789,49.659,62.1277,38.9401,46.5798,41.3914,39.3432,45.2491,40.912,53.7224
TRINITY_DN30052_c0_g1_i1|m.23078,0,0,0,0,0,0,0,0,0,0,0,0,5.0989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN30056_c0_g1_i1|m.23196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2724,6.4979,3.0952,0,0,0,0,0,0,0,0,0,6.4197,0
TRINITY_DN30060_c0_g1_i2|m.23185,119.1187,128.0497,135.8206,122.1697,148.1344,109.5763,118.7658,117.449,127.9658,127.8599,110.68,94.7379,92.853,126.9088,102.412,131.4155,153.3662,112.6077,125.9203,103.292,127.1206,119.4561,131.0472,133.0576,94.8735,84.9522,125.3916,113.5171,121.2157,145.7939,93.3857,112.5765,123.8377,117.5534,104.579,108.4687,103.0883,107.0788,97.3872,149.7376,168.5436,149.1388,124.762,111.341,142.5873,127.0996,122.6675,115.7598,105.436,112.9098,109.3764,120.7073,79.6296,89.6573,119.2142,112.469,106.3648,117.9694,96.7244,86.7469,84.2848,89.4536,120.7071,150.7677,121.5369,99.8397,123.5797,102.7027,102.177,100.0758,93.926,119.9195,81.6672,73.7316,110.7603,94.5727
TRINITY_DN30062_c0_g3_i4|m.23276,0,0,0,0,0,0,0,0,0,0,0,12.6158,0,0,0,14.1345,0,0,0,0,14.2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5077,0,0,0,0,0,0,0,0,0,0,0,12.8867,0,0
TRINITY_DN30082_c0_g2_i1|m.23226,0,0,0,0,0,0,0,0,0,2.6025,0,0,0,0,2.5583,0,2.6339,0,0,0,0,2.7354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4265,0,0,0,0,0,0,0,4.2798,2.1245,0,0,1.9975,0,0,0,0,0,0,0,0,2.3624
TRINITY_DN30085_c0_g1_i1|m.23230,93.5691,85.1099,80.6027,90.4819,75.6635,92.2216,116.0595,84.5694,90.2616,99.3726,76.1923,75.1771,87.6471,102.427,103.4303,84.2275,79.8657,78.9773,92.1084,82.3444,78.4572,76.7988,74.6591,90.6168,89.2262,98.6945,92.8682,79.1998,62.8428,63.8583,79.5932,69.4808,105.8277,92.0859,90.9496,64.0349,75.7439,97.6948,80.1415,62.6045,69.3487,80.5408,86.6268,88.7611,79.4867,87.8576,106.5532,97.1659,65.0738,116.1442,73.3758,91.6911,84.6411,104.5224,70.8524,102.6127,77.0639,72.8092,73.2646,94.3308,119.3389,85.575,84.1116,64.4206,70.4649,79.2255,74.0286,73.9513,95.9644,85.5215,74.8779,91.7759,72.0057,91.0124,75.4316,111.4319
TRINITY_DN30094_c0_g2_i4|m.23119,0,0,0,0,0,0,0,0,0,0,0,56.6456,0,0,0,0,0,53.5581,0,0,0,0,0,0,0,83.6616,0,0,0,0,0,0,0,0,59.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.6633,0,0,62.5424,0,0,0,0,0,0,0,0,0,0,0,0,53.2447,0,0,48.3301,0,0,56.9688,0,0,0
TRINITY_DN30097_c0_g1_i1|m.23030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0371,0,0,0,0,0,0,0,5.7764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN30101_c1_g1_i2|m.23411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5725,0,0,0,0,0,0,0,0,0,0,0,0,14.8616,0,0,0,0,7.5107,0,0,0,0,0,7.3972,0,0,0,7.2674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.108,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN30101_c1_g2_i1|m.23412,76.4683,69.5551,55.3321,60.3887,72.141,35.1713,61.1522,60.4742,56.4765,33.4399,15.03,39.8207,28.9269,77.5524,57.5255,35.6917,33.8434,54.2164,57.6321,30.3913,53.8593,52.7208,71.1833,40.4991,63.8042,52.9311,44.2723,69.704,59.9171,41.5128,31.4018,49.6846,42.042,47.8903,75.5264,41.6275,43.3306,41.0941,65.4948,42.6357,66.1202,41.1381,55.0626,57.3292,40.5997,80.7757,48.1228,32.6973,67.6846,49.8317,50.3711,65.5668,31.2389,61.5524,54.5628,60.4278,57.1482,69.4196,46.5692,36.4619,43.7627,23.6877,61.8654,61.4215,84.5224,44.0633,51.3325,22.6635,31.3703,33.975,41.4534,42.3403,68.6535,40.6759,74.1673,53.1221
TRINITY_DN30116_c0_g1_i1|m.23455,0,2.1319,0,0,0,0,2.1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5943,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN30134_c2_g2_i1|m.23543,0,0,0,0,0,0,0,0,0,0,4.72,0,0,5.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1276,0,0,0,0,0,0,0,0,0,0,4.7447,0,0,0,5.3185,0,0,0,0
TRINITY_DN30148_c0_g2_i2|m.23727,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5793,2.4599,0,0,0,0,2.2743,2.687,0,0,2.4245,0,0,0,0,0,0,2.3499,0,0,0,2.5119,0,0,0,0,0,2.474,0,0,0,2.4306,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3233,0,2.6199,0,2.0576,2.0428,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN30165_c1_g1_i1|m.23420,535.7268,487.2942,503.9448,489.5584,559.1103,511.2913,605.9147,493.2782,452.1912,500.7638,508.0651,546.7977,604.5973,488.9896,521.0423,490.7259,403.0739,541.2621,449.9071,524.3095,556.5641,486.318,529.8702,505.0423,447.0042,587.1455,533.4861,512.7539,479.7392,444.9746,500.4937,452.5089,509.556,455.7386,490.9131,463.703,446.2454,509.5831,487.5258,418.1803,419.8016,391.9635,482.2016,444.6739,412.4329,468.4427,457.9517,458.1461,462.3352,520.7624,458.7612,467.9655,440.4477,572.9178,472.3636,492.8999,426.111,468.107,483.9491,413.8243,447.63,467.4345,455.0917,411.1861,592.1528,471.8731,472.0127,529.2574,538.4525,480.81,500.9694,433.0809,505.0263,558.5419,467.6462,521.0334
TRINITY_DN30165_c2_g1_i1|m.23432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN30165_c2_g1_i2|m.23435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN30165_c2_g1_i3|m.23437,0,0,167.6041,0,0,268.3494,0,0,210.2646,249.4058,268.0068,0,0,0,0,284.5592,232.1059,0,0,268.3546,0,259.1267,277.6594,0,273.4904,0,0,0,0,250.5399,263.8176,76.6685,0,257.2802,0,282.6366,246.6522,290.2882,0,231.0005,0,228.5294,0,227.4811,253.3828,240.0575,0,280.3073,255.3086,0,0,275.4246,0,0,0,0,229.5624,273.7553,0,265.068,261.1175,238.2688,0,250.4056,243.0174,0,0,202.0607,228.5918,0,0,203.2659,0,0,254.3286,0
TRINITY_DN30165_c2_g1_i4|m.23440,351.0732,278.9587,276.4215,258.5847,266.4878,0,413.0659,237.0679,0,0,0,265.6151,407.0692,269.1977,263.6714,0,0,320.4393,236.3536,0,303.1705,0,0,369.3062,0,424.5726,355.1185,470.8307,285.4745,0,0,234.2245,418.8735,0,517.2447,0,0,0,197.0056,0,223.3115,0,364.1835,0,0,0,375.8461,0,0,371.6614,489.0983,0,227.4954,430.6182,194.15,317.0629,0,0,258.8582,0,0,0,261.1769,0,0,287.0055,303.3943,0,0,289.7334,338.3404,0,318.8177,264.4511,0,217.858
TRINITY_DN30165_c2_g1_i5|m.23443,157.0304,127.9555,0,118.1051,114.1945,162.5074,0,121.2292,160.1583,160.2301,149.1795,111.7567,0,103.2219,120.9434,152.6963,156.3719,129.8913,76.0819,161.225,101.3853,174.4257,158.3591,0,185.6179,0,75.7624,0,90.8168,161.9712,169.2727,0,0,172.1028,0,165.2685,166.0977,171.5895,89.664,151.7603,110.3214,149.2457,0,168.1823,158.4088,162.8041,0,173.4582,162.1584,0,0,176.7201,98.8984,0,104.0433,88.6363,167.6513,175.2248,106.2573,179.7019,170.7499,178.3599,108.2217,177.5181,198.0476,118.4932,116.3937,144.7919,166.4187,109.3048,148.9706,139.1158,131.5837,103.0198,163.8437,93.5042
TRINITY_DN30165_c2_g1_i6|m.23448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.0291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN30176_c2_g1_i1|m.23650,3.6481,13.2733,21.1182,16.4629,17.2085,13.4236,20.0053,16.4863,12.3171,15.9535,17.2092,12.1585,11.0403,19.7326,9.4094,13.6222,12.9168,24.1411,15.7115,8.6994,20.5561,16.768,13.584,6.1828,12.1759,13.4679,13.5177,19.9526,13.0675,9.5063,17.9774,12.6418,16.0459,12.1853,9.6085,9.5326,9.9226,12.5473,9.3739,16.2725,15.7723,9.4205,7.0051,6.2516,12.3963,13.7018,9.1834,9.3595,6.4582,9.5095,16.0206,18.7683,11.9228,13.4242,11.8998,13.1789,9.3477,19.8712,14.8115,16.6994,10.0216,12.0543,15.7411,10.4188,9.9259,14.4149,17.1427,8.6498,5.9864,10.3736,10.5475,6.4639,10.481,9.3147,10.2934,8.6892
TRINITY_DN30189_c0_g1_i1|m.23690,142.2522,147.3629,128.3487,122.4443,137.9301,132.0683,131.2153,121.4273,117.8473,134.7828,68.3467,137.1805,111.6103,135.3634,140.4196,130.3338,129.4138,122.0251,125.9311,142.3876,131.1172,118.6591,121.3857,126.1241,126.3867,125.2106,112.252,127.2674,122.6677,120.1282,127.6501,119.8129,132.0877,126.4846,132.9835,119.313,121.8059,121.1818,117.3259,122.2026,134.3909,121.3116,127.7234,116.2409,119.7239,118.728,130.4145,131.7898,111.922,131.6122,117.9978,119.7137,107.6168,127.2273,113.8539,121.3341,118.1238,110.0079,128.3432,217.0534,133.8755,126.2129,129.7686,136.3608,142.4523,0,0,118.6734,123.1992,137.6421,123.7645,103.8527,126.7685,123.3116,125.4289,129.671
TRINITY_DN30189_c0_g1_i4|m.23704,142.5815,147.704,128.6458,122.7277,138.2494,132.374,131.5191,121.7084,118.1201,135.0948,152.5792,137.4981,111.8686,135.6767,140.7447,130.6355,129.7133,122.3076,126.2226,142.7172,131.4207,118.9338,121.6667,126.416,126.6792,125.5004,112.5119,127.5621,122.9517,120.4062,127.9455,120.0902,132.3935,126.7774,133.2913,119.5892,122.0879,121.4623,117.5975,122.4855,134.702,121.5924,128.0191,116.51,120.001,119.0028,130.7164,132.0948,112.181,131.9169,118.271,119.9908,107.8659,127.5218,114.1175,121.615,118.3973,110.2626,128.6402,0,134.1854,126.5051,130.0689,136.6765,142.782,219.9621,199.4035,118.9482,123.4844,137.9607,124.0509,104.0931,127.0619,123.5971,125.7193,129.9712
TRINITY_DN30190_c0_g1_i1|m.23657,22.4706,23.359,18.5825,14.4862,18.1706,17.7176,14.6693,5.8027,18.9668,16.8454,10.0952,10.6985,29.144,17.3632,22.0789,29.9663,31.2559,12.1385,19.3549,12.7581,15.0732,20.6564,26.8941,21.7616,21.4277,17.7761,14.8682,17.5568,28.7461,25.0946,10.5458,16.6858,25.4145,16.0832,14.0913,27.96,20.3727,16.561,21.9954,34.3645,19.4298,35.9206,15.4099,19.2531,27.2696,27.1273,18.8549,27.4522,22.7309,19.5244,14.097,24.7721,20.9823,17.7184,23.5595,20.2938,13.7088,26.2277,13.033,9.7961,17.6365,2.6517,25.3936,38.963,21.835,25.368,25.8589,15.2224,13.1691,20.538,20.8822,19.9071,23.0562,10.9283,31.7011,15.2917
TRINITY_DN30194_c2_g2_i1|m.23739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3042,0,0,0,0,0,0,2.5131,0,0,0
TRINITY_DN30214_c1_g2_i1|m.23860,0,21.7158,26.8725,14.3649,37.5385,14.6411,0,32.3668,43.6614,27.8406,34.4118,0,24.0833,0,0,52.002,49.309,0,65.1185,22.1397,26.1573,29.2621,48.1522,26.9743,19.9203,0,29.4874,0,46.3213,17.2809,52.2877,34.4711,42.0029,43.1941,0,34.6573,36.0752,34.2132,34.0801,49.6954,75.6922,20.5499,84.0451,47.7299,50.7025,48.5698,36.7263,34.028,38.7416,0,38.4421,30.7059,32.5103,0,55.1609,39.529,27.1881,0,25.8477,36.4279,47.3655,62.4511,48.645,48.296,46.011,47.1668,37.3951,0,16.3235,59.401,0,45.826,65.7317,27.0921,53.3284,15.7954
TRINITY_DN30214_c1_g2_i2|m.23862,36.6966,29.2066,0,53.8202,38.9474,71.7334,16.7694,29.0211,65.8208,48.1427,0,7.6439,0,62.028,19.7186,64.2307,0,0,19.7551,0,51.6934,63.2509,0,0,0,0,50.9903,58.5383,45.1845,15.9373,0,0,24.2108,0,28.1902,31.9628,49.9057,59.1623,51.0745,0,0,0,0,0,0,0,0,50.9964,28.4212,0,0,35.3982,0,37.9782,0,37.2843,0,0,0,0,42.0028,0,36.2862,9.8252,0,0,0,14.5014,0,0,0,48.7651,0,0,0,0
TRINITY_DN30216_c0_g1_i1|m.23910,20.1291,33.5672,12.947,18.1673,22.1551,21.6028,6.1324,12.1287,22.6539,23.4735,2.6376,19.5668,6.7685,21.1706,11.5373,12.5271,5.9392,15.8574,28.8967,8.0001,12.6024,9.252,3.123,8.5286,22.394,3.0963,9.3232,0,9.0127,8.7421,5.5107,11.6255,8.8536,19.61,0,5.8442,18.2498,17.3079,11.4937,5.9857,8.7026,2.8877,6.442,14.3724,5.6999,22.0505,14.0751,14.3451,2.9695,5.83,5.8931,11.5063,35.6338,15.4312,24.622,18.1791,14.3271,18.2737,16.3449,10.2379,12.2879,16.6278,12.0631,9.5812,18.2558,19.884,13.5125,7.9544,19.2682,7.1547,9.6995,11.8885,16.8672,11.4212,11.8324,21.3084
TRINITY_DN30225_c2_g1_i1|m.23847,0,0,0,0,0,0,0,5.3695,0,0,4.6708,0,0,0,0,5.5458,0,0,0,0,0,0,0,5.0343,0,0,0,0,0,0,4.8793,0,0,0,0,0,0,0,0,0,5.1369,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6892,0,0,0,4.824,4.5324,0,4.9075,0,0,0,0,0,4.6953,4.8744,0,0,0,0,0,0,0
TRINITY_DN30236_c0_g1_i1|m.23932,0,0,46.1101,86.2695,27.0529,61.5497,43.6802,69.1134,32.2723,75.2397,30.0601,31.8565,86.7808,60.3185,41.0896,124.9209,0,99.3967,65.8652,30.3913,53.8593,87.8681,88.9792,72.8984,63.8042,97.0404,123.9626,52.278,102.7151,0,47.1028,82.8076,42.042,63.8537,67.1345,66.6041,60.6628,82.1882,73.6816,8.5271,8.265,16.4553,91.7709,73.709,8.1199,80.7757,80.2047,73.5689,76.1452,49.8317,50.3711,90.1544,70.2876,96.7253,46.7681,129.4882,65.3122,104.1294,46.5692,21.8771,78.7729,71.0632,27.4957,27.2984,39.0103,31.4738,70.5822,30.2179,47.0555,74.7451,55.2712,84.6806,89.2495,16.2704,94.3948,53.1221
TRINITY_DN30236_c0_g1_i2|m.23934,138.9626,39.4999,41.897,54.8709,73.7431,55.9259,15.8756,62.7985,58.6471,68.365,27.3135,94.0738,96.3741,62.6368,89.6046,64.8611,0,57.473,59.8471,0,48.9382,39.9198,32.3396,66.2377,57.9744,72.1422,64.3634,7.9169,54.4425,0,42.799,45.1449,38.2006,7.2524,0,30.2592,70.8686,44.8072,89.2657,7.748,7.5098,0,0,37.2079,7.378,73.3952,72.8764,14.8549,38.4377,45.2785,7.6281,67.0229,35.4808,87.8874,56.6598,47.0627,51.9265,39.4229,28.2094,6.6261,31.8113,35.8723,24.9834,24.8042,17.723,57.1961,93.2844,48.0496,92.638,117.3087,50.221,76.9433,168.4276,88.7024,153.1605,137.9095
